"id_new","buy","age","gender","tenure","region","dl","has_v_insurance","v_age","v_accident","v_prem_quote","cs_rep"
"a00017826",0,24,"female",72,6,1,0,"< 1 year","yes",22014.0,151
"a00017827",1,76,"male",223,28,1,0,"1-2 year","yes",44392.0,122
"a00017828",0,39,"male",242,28,1,1,"1-2 year","no",24952.0,151
"a00017829",0,48,"male",39,28,1,1,"1-2 year","no",2630.0,122
"a00017830",0,49,"male",150,28,1,0,"1-2 year","no",37339.0,154
"a00017831",0,65,"male",291,28,1,0,"1-2 year","yes",35228.0,122
"a00017832",0,30,"female",155,45,1,0,"1-2 year","yes",23808.0,122
"a00017833",0,34,"female",266,39,1,1,"1-2 year","no",27830.0,122
"a00017834",0,65,"female",273,28,1,1,"1-2 year","no",22501.0,122
"a00017835",1,50,"male",171,28,1,0,"1-2 year","yes",37685.0,154
"a00017836",0,31,"male",292,15,1,0,"1-2 year","yes",2630.0,154
"a00017837",0,56,"male",177,46,1,0,"1-2 year","yes",22759.0,163
"a00017838",0,57,"male",121,28,1,0,"> 2 years","yes",50975.0,122
"a00017839",0,24,"female",53,28,1,1,"< 1 year","no",27669.0,122
"a00017840",0,47,"male",13,33,1,0,"1-2 year","yes",2630.0,163
"a00017841",0,37,"male",291,33,1,1,"1-2 year","no",31294.0,154
"a00017842",0,30,"male",173,41,1,0,"1-2 year","yes",22460.0,154
"a00017843",0,71,"female",107,28,1,0,"1-2 year","yes",43186.0,122
"a00017844",0,30,"female",197,28,1,0,"< 1 year","yes",72544.0,122
"a00017845",1,46,"male",148,2,1,0,"1-2 year","yes",31877.0,154
"a00017846",1,54,"female",268,28,1,0,"1-2 year","yes",33601.0,122
"a00017847",0,27,"female",236,41,1,1,"< 1 year","no",33175.0,151
"a00017848",0,50,"male",15,28,1,0,"1-2 year","yes",48079.0,122
"a00017849",0,72,"female",190,28,1,0,"> 2 years","yes",36908.0,122
"a00017850",0,74,"male",83,28,0,0,"1-2 year","yes",51208.0,122
"a00017851",0,63,"female",145,46,1,1,"1-2 year","no",37461.0,122
"a00017852",0,24,"male",90,45,1,1,"< 1 year","no",2630.0,151
"a00017853",0,31,"male",37,29,1,0,"1-2 year","yes",27006.0,154
"a00017854",0,77,"male",83,28,1,0,"1-2 year","yes",23734.0,122
"a00017855",0,37,"male",222,49,1,0,"1-2 year","no",2630.0,154
"a00017856",0,35,"female",187,32,1,1,"1-2 year","no",2630.0,151
"a00017857",0,37,"male",251,17,1,1,"1-2 year","no",33168.0,122
"a00017858",0,61,"female",262,28,1,1,"1-2 year","no",41437.0,122
"a00017859",0,63,"male",145,28,1,1,"1-2 year","no",42586.0,122
"a00017860",0,38,"male",71,39,1,0,"1-2 year","yes",28755.0,122
"a00017861",0,60,"female",205,28,1,0,"1-2 year","yes",43979.0,122
"a00017862",1,55,"female",91,28,1,0,"1-2 year","yes",35938.0,122
"a00017863",1,25,"male",189,28,1,0,"< 1 year","yes",37121.0,163
"a00017864",1,55,"female",72,28,1,0,"1-2 year","yes",35519.0,122
"a00017865",0,58,"male",278,28,1,1,"1-2 year","no",36253.0,122
"a00017866",0,45,"female",190,28,1,0,"1-2 year","yes",25708.0,122
"a00017867",0,35,"male",79,28,1,0,"1-2 year","yes",2630.0,163
"a00017868",0,65,"male",82,22,1,1,"1-2 year","no",28703.0,122
"a00017869",0,61,"male",77,28,1,0,"1-2 year","yes",35105.0,122
"a00017870",0,36,"male",132,28,1,0,"1-2 year","yes",52089.0,122
"a00017871",1,33,"female",56,28,1,0,"< 1 year","yes",41884.0,154
"a00017872",0,46,"female",226,15,1,0,"1-2 year","yes",29248.0,154
"a00017873",0,29,"male",123,28,1,0,"1-2 year","yes",33035.0,154
"a00017874",0,48,"male",74,28,1,1,"1-2 year","no",29639.0,122
"a00017875",0,23,"male",208,47,1,0,"< 1 year","no",36610.0,151
"a00017876",0,22,"male",151,28,1,0,"< 1 year","yes",43575.0,154
"a00017877",0,23,"male",244,45,1,1,"< 1 year","no",25297.0,151
"a00017878",0,46,"female",297,28,1,0,"1-2 year","yes",48785.0,154
"a00017879",0,53,"male",77,28,1,0,"1-2 year","yes",33898.0,154
"a00017880",0,30,"female",225,3,1,0,"1-2 year","yes",2630.0,154
"a00017881",1,27,"male",296,6,1,0,"< 1 year","yes",26573.0,154
"a00017882",0,29,"male",30,8,1,0,"< 1 year","yes",44391.0,163
"a00017883",1,31,"female",21,35,1,0,"< 1 year","yes",25609.0,163
"a00017884",0,43,"male",191,28,1,1,"1-2 year","no",45355.0,122
"a00017885",1,46,"male",171,28,1,0,"1-2 year","yes",33980.0,163
"a00017886",0,21,"female",186,28,1,0,"< 1 year","yes",45544.0,122
"a00017887",1,45,"female",191,28,1,0,"1-2 year","yes",27715.0,122
"a00017888",1,32,"male",58,42,1,0,"1-2 year","yes",40731.0,154
"a00017889",0,63,"female",278,28,1,0,"1-2 year","yes",44374.0,122
"a00017890",1,47,"female",145,28,1,0,"1-2 year","yes",36914.0,122
"a00017891",0,26,"female",255,12,1,1,"< 1 year","no",28630.0,151
"a00017892",1,48,"male",15,28,1,0,"1-2 year","yes",29110.0,122
"a00017893",0,34,"female",270,15,1,0,"< 1 year","no",41565.0,151
"a00017894",0,73,"female",288,28,1,0,"> 2 years","yes",41467.0,122
"a00017895",0,23,"female",110,17,1,1,"< 1 year","no",2630.0,151
"a00017896",0,41,"male",165,28,1,1,"1-2 year","no",40120.0,122
"a00017897",0,23,"female",48,17,1,1,"< 1 year","no",2630.0,151
"a00017898",0,27,"male",137,28,1,0,"< 1 year","yes",40026.0,122
"a00017899",1,54,"male",112,6,1,0,"1-2 year","yes",2630.0,154
"a00017900",0,37,"male",195,28,1,1,"1-2 year","no",34111.0,122
"a00017901",0,33,"male",173,28,1,0,"1-2 year","yes",50467.0,122
"a00017902",0,24,"male",216,29,1,1,"< 1 year","yes",34287.0,154
"a00017903",1,43,"male",283,37,1,0,"1-2 year","yes",31524.0,163
"a00017904",0,44,"male",236,28,1,0,"1-2 year","yes",34848.0,122
"a00017905",1,39,"female",211,28,1,0,"1-2 year","yes",28020.0,122
"a00017906",0,48,"male",45,28,1,0,"1-2 year","yes",52453.0,122
"a00017907",0,30,"male",14,36,1,1,"< 1 year","no",44044.0,151
"a00017908",0,23,"female",186,30,1,1,"< 1 year","no",33767.0,151
"a00017909",1,73,"male",168,28,1,0,"> 2 years","yes",42709.0,122
"a00017910",0,28,"male",224,30,1,0,"< 1 year","no",24485.0,151
"a00017911",0,29,"male",278,28,1,1,"< 1 year","no",104529.0,151
"a00017912",1,53,"male",184,28,1,0,"1-2 year","yes",43072.0,122
"a00017913",0,37,"male",19,33,1,1,"1-2 year","no",34671.0,154
"a00017914",0,36,"female",199,50,1,1,"1-2 year","yes",25210.0,154
"a00017915",1,45,"male",25,8,1,0,"1-2 year","yes",39608.0,163
"a00017916",0,35,"female",150,30,1,1,"1-2 year","no",24752.0,151
"a00017917",0,49,"female",202,51,1,1,"1-2 year","no",34560.0,122
"a00017918",1,40,"female",258,12,1,0,"1-2 year","yes",25844.0,154
"a00017919",0,24,"female",52,10,1,1,"< 1 year","no",36271.0,151
"a00017920",0,52,"female",65,28,1,0,"1-2 year","yes",32212.0,154
"a00017921",0,52,"male",277,28,1,0,"> 2 years","yes",45904.0,122
"a00017922",0,36,"male",47,20,1,0,"1-2 year","yes",2630.0,154
"a00017923",1,36,"female",239,28,1,0,"1-2 year","no",23867.0,163
"a00017924",0,60,"male",107,28,1,1,"1-2 year","no",43209.0,122
"a00017925",0,24,"female",158,39,1,1,"< 1 year","no",34880.0,151
"a00017926",0,27,"male",245,33,1,1,"< 1 year","yes",30398.0,154
"a00017927",0,41,"female",124,6,1,1,"1-2 year","no",25321.0,154
"a00017928",0,48,"male",210,28,1,0,"1-2 year","yes",47688.0,122
"a00017929",0,61,"female",280,15,1,0,"> 2 years","yes",37376.0,154
"a00017930",1,37,"male",14,28,1,0,"1-2 year","yes",32211.0,122
"a00017931",0,45,"male",225,1,1,0,"> 2 years","yes",2630.0,122
"a00017932",0,56,"female",143,28,1,0,"1-2 year","yes",71815.0,122
"a00017933",1,44,"female",91,29,1,0,"1-2 year","yes",25364.0,154
"a00017934",0,23,"female",155,33,1,1,"< 1 year","no",32379.0,151
"a00017935",0,56,"male",188,28,1,0,"1-2 year","yes",33703.0,122
"a00017936",0,44,"male",42,28,1,0,"1-2 year","yes",33283.0,122
"a00017937",0,73,"male",51,28,1,0,"1-2 year","yes",61247.0,122
"a00017938",0,72,"female",293,28,1,0,"1-2 year","yes",52244.0,122
"a00017939",0,42,"male",71,28,1,1,"1-2 year","no",39110.0,122
"a00017940",0,30,"male",174,33,1,0,"< 1 year","yes",29685.0,154
"a00017941",0,77,"male",134,28,1,1,"1-2 year","no",46559.0,122
"a00017942",0,36,"male",64,8,1,0,"1-2 year","yes",60897.0,122
"a00017943",0,48,"male",232,28,1,0,"1-2 year","yes",36794.0,122
"a00017944",0,63,"male",115,37,1,1,"1-2 year","no",27962.0,122
"a00017945",0,42,"female",147,8,1,0,"1-2 year","yes",35861.0,154
"a00017946",0,46,"male",88,47,1,0,"1-2 year","yes",35915.0,154
"a00017947",0,41,"male",137,28,1,0,"1-2 year","yes",48450.0,122
"a00017948",0,37,"female",187,30,1,1,"1-2 year","no",2630.0,122
"a00017949",0,43,"male",234,8,1,0,"1-2 year","yes",2630.0,154
"a00017950",0,39,"male",39,28,1,1,"1-2 year","no",23971.0,122
"a00017951",0,47,"male",67,19,1,1,"1-2 year","no",2630.0,122
"a00017952",0,48,"male",183,28,1,0,"1-2 year","no",42766.0,122
"a00017953",0,70,"male",191,28,1,0,"1-2 year","yes",36851.0,122
"a00017954",0,51,"female",96,28,1,0,"> 2 years","yes",48767.0,122
"a00017955",0,61,"female",102,28,1,1,"1-2 year","no",49752.0,122
"a00017956",0,61,"male",136,24,1,1,"1-2 year","no",28930.0,122
"a00017957",0,69,"male",203,28,1,0,"1-2 year","no",52081.0,122
"a00017958",0,38,"female",156,28,1,0,"1-2 year","yes",43974.0,122
"a00017959",0,33,"female",152,50,1,0,"1-2 year","yes",2630.0,154
"a00017960",0,34,"male",50,2,1,0,"1-2 year","yes",22988.0,163
"a00017961",0,60,"male",214,28,1,1,"1-2 year","yes",37726.0,122
"a00017962",0,47,"male",182,28,1,0,"1-2 year","yes",45362.0,154
"a00017963",0,42,"male",249,42,1,0,"1-2 year","yes",2630.0,154
"a00017964",1,24,"male",25,23,1,0,"1-2 year","yes",20786.0,163
"a00017965",0,23,"male",126,46,1,0,"< 1 year","yes",25446.0,151
"a00017966",0,25,"female",57,28,1,0,"< 1 year","yes",46417.0,122
"a00017967",0,40,"male",152,28,1,1,"1-2 year","no",35182.0,122
"a00017968",0,39,"female",69,28,1,0,"1-2 year","yes",33219.0,122
"a00017969",0,39,"male",104,28,1,0,"> 2 years","yes",59249.0,154
"a00017970",1,41,"male",288,28,1,0,"1-2 year","yes",70720.0,122
"a00017971",0,46,"male",144,28,1,0,"1-2 year","yes",25735.0,122
"a00017972",0,26,"male",211,18,1,1,"1-2 year","no",27342.0,154
"a00017973",0,46,"male",99,28,1,1,"1-2 year","no",48291.0,122
"a00017974",0,33,"male",98,7,1,0,"1-2 year","yes",2630.0,163
"a00017975",0,39,"female",189,8,1,0,"1-2 year","yes",29660.0,122
"a00017976",0,36,"male",91,50,1,0,"1-2 year","yes",27968.0,163
"a00017977",0,43,"female",55,0,1,1,"1-2 year","no",2630.0,122
"a00017978",0,59,"female",31,3,1,1,"1-2 year","no",33755.0,122
"a00017979",0,25,"male",33,28,1,1,"< 1 year","no",30912.0,151
"a00017980",0,63,"male",42,28,1,0,"1-2 year","yes",36072.0,122
"a00017981",0,27,"female",135,30,1,1,"< 1 year","no",29260.0,151
"a00017982",0,24,"female",122,45,1,0,"< 1 year","yes",30366.0,151
"a00017983",1,23,"female",27,21,1,0,"< 1 year","no",15380.0,151
"a00017984",0,24,"male",67,14,1,1,"< 1 year","no",22242.0,151
"a00017985",0,51,"male",246,28,1,0,"1-2 year","yes",23823.0,154
"a00017986",1,39,"male",94,46,1,0,"1-2 year","yes",27185.0,154
"a00017987",0,28,"female",75,28,1,1,"< 1 year","no",2630.0,151
"a00017988",0,53,"female",280,28,1,0,"1-2 year","yes",36984.0,122
"a00017989",1,54,"male",144,28,1,0,"> 2 years","yes",51585.0,122
"a00017990",0,29,"male",132,11,1,1,"< 1 year","no",50731.0,154
"a00017991",0,45,"male",173,48,1,0,"1-2 year","yes",2630.0,163
"a00017992",0,26,"male",125,30,1,1,"< 1 year","no",34282.0,154
"a00017993",1,24,"male",54,37,1,0,"< 1 year","yes",2630.0,151
"a00017994",0,51,"female",277,46,1,1,"1-2 year","no",28184.0,122
"a00017995",0,47,"male",99,28,1,0,"> 2 years","yes",41581.0,122
"a00017996",0,55,"male",47,20,1,0,"1-2 year","yes",2630.0,154
"a00017997",0,42,"male",269,0,1,0,"1-2 year","yes",2630.0,122
"a00017998",0,29,"male",87,28,1,0,"< 1 year","yes",30287.0,154
"a00017999",1,42,"female",217,11,1,0,"1-2 year","yes",38531.0,154
"a00018000",0,28,"male",250,28,1,0,"1-2 year","yes",38938.0,122
"a00018001",0,43,"male",241,8,1,0,"1-2 year","yes",24852.0,163
"a00018002",1,33,"male",169,28,1,0,"1-2 year","yes",42118.0,122
"a00018003",0,27,"female",146,41,1,1,"< 1 year","no",24137.0,151
"a00018004",0,29,"female",235,46,1,1,"1-2 year","no",32257.0,154
"a00018005",0,27,"male",261,8,1,0,"1-2 year","yes",22227.0,154
"a00018006",0,59,"female",56,28,1,0,"> 2 years","yes",39053.0,122
"a00018007",0,24,"male",27,28,1,0,"1-2 year","yes",23724.0,122
"a00018008",0,40,"male",102,28,1,0,"> 2 years","yes",33395.0,122
"a00018009",0,24,"male",104,15,1,0,"< 1 year","no",22588.0,151
"a00018010",0,62,"female",14,28,1,0,"1-2 year","yes",29515.0,122
"a00018011",0,23,"female",39,28,1,0,"< 1 year","yes",45175.0,163
"a00018012",0,69,"female",56,3,1,0,"1-2 year","yes",29128.0,154
"a00018013",0,69,"male",109,28,1,0,"1-2 year","yes",54071.0,122
"a00018014",1,50,"male",19,28,1,0,"1-2 year","yes",31300.0,122
"a00018015",0,61,"male",286,28,1,0,"> 2 years","yes",2630.0,122
"a00018016",0,24,"male",190,41,1,1,"< 1 year","no",31076.0,163
"a00018017",1,40,"male",241,33,1,0,"1-2 year","yes",34887.0,154
"a00018018",0,21,"male",53,7,1,0,"1-2 year","yes",2630.0,154
"a00018019",1,43,"female",57,26,1,0,"1-2 year","yes",29211.0,122
"a00018020",0,44,"female",54,28,1,0,"1-2 year","yes",31715.0,122
"a00018021",1,63,"female",248,28,1,0,"1-2 year","yes",41075.0,154
"a00018022",0,25,"female",158,28,1,1,"< 1 year","yes",40438.0,122
"a00018023",0,23,"female",203,7,1,1,"< 1 year","no",33117.0,151
"a00018024",0,63,"male",187,31,1,1,"1-2 year","no",2630.0,122
"a00018025",0,47,"male",66,29,1,0,"1-2 year","yes",36313.0,154
"a00018026",0,74,"male",91,28,1,0,"1-2 year","yes",39289.0,122
"a00018027",0,27,"female",269,28,1,0,"< 1 year","yes",43745.0,122
"a00018028",0,22,"female",32,28,1,0,"1-2 year","yes",51842.0,122
"a00018029",0,25,"male",138,29,1,1,"< 1 year","no",25332.0,151
"a00018030",0,58,"male",90,28,1,0,"> 2 years","yes",38956.0,122
"a00018031",0,37,"male",295,28,1,1,"1-2 year","no",47493.0,122
"a00018032",0,40,"male",25,8,1,0,"1-2 year","yes",30511.0,163
"a00018033",0,73,"female",87,28,1,0,"> 2 years","yes",30177.0,122
"a00018034",0,63,"female",103,43,1,0,"1-2 year","yes",32834.0,154
"a00018035",0,65,"male",30,27,1,0,"1-2 year","no",2630.0,154
"a00018036",0,41,"female",92,28,1,0,"1-2 year","yes",33060.0,154
"a00018037",0,42,"male",254,28,1,0,"1-2 year","no",41505.0,154
"a00018038",1,25,"male",149,30,1,0,"< 1 year","yes",20387.0,163
"a00018039",1,37,"female",156,28,1,0,"1-2 year","yes",33236.0,154
"a00018040",0,46,"female",228,28,1,1,"1-2 year","no",49013.0,122
"a00018041",0,30,"male",289,28,1,0,"1-2 year","no",33838.0,154
"a00018042",1,53,"male",65,28,1,0,"1-2 year","yes",35118.0,154
"a00018043",0,57,"male",220,28,1,0,"1-2 year","yes",39422.0,122
"a00018044",0,75,"male",118,28,1,0,"1-2 year","yes",60687.0,122
"a00018045",1,32,"male",182,28,1,0,"< 1 year","yes",38405.0,122
"a00018046",0,27,"male",203,28,1,0,"1-2 year","yes",31571.0,122
"a00018047",0,73,"male",28,28,1,0,"1-2 year","yes",43464.0,122
"a00018048",0,67,"female",150,28,1,1,"1-2 year","no",2630.0,122
"a00018049",0,23,"female",23,8,1,1,"< 1 year","no",30171.0,151
"a00018050",0,39,"male",228,28,1,0,"> 2 years","yes",36541.0,154
"a00018051",0,43,"female",241,46,1,0,"1-2 year","yes",27500.0,122
"a00018052",0,38,"male",115,6,1,0,"1-2 year","yes",31616.0,122
"a00018053",0,75,"female",244,28,1,0,"> 2 years","yes",38659.0,122
"a00018054",0,21,"female",65,28,1,0,"1-2 year","yes",39823.0,122
"a00018055",0,66,"female",292,28,1,0,"> 2 years","yes",33611.0,122
"a00018056",0,46,"female",279,28,1,0,"1-2 year","yes",73226.0,122
"a00018057",0,72,"female",175,28,1,0,"1-2 year","yes",41328.0,122
"a00018058",0,38,"male",99,3,1,0,"1-2 year","yes",2630.0,163
"a00018059",0,60,"male",164,18,1,0,"1-2 year","yes",49645.0,122
"a00018060",1,50,"male",64,8,1,0,"1-2 year","yes",30135.0,154
"a00018061",0,49,"male",64,28,1,0,"> 2 years","yes",45526.0,163
"a00018062",0,24,"female",53,8,1,0,"1-2 year","yes",41280.0,154
"a00018063",1,23,"female",28,41,1,0,"< 1 year","yes",24267.0,151
"a00018064",0,40,"male",84,47,1,0,"1-2 year","yes",28305.0,154
"a00018065",0,24,"female",211,14,1,1,"< 1 year","no",19738.0,151
"a00018066",0,78,"female",207,28,1,1,"1-2 year","no",37193.0,122
"a00018067",0,58,"male",100,8,1,1,"1-2 year","no",45596.0,122
"a00018068",0,63,"male",152,2,1,0,"1-2 year","yes",34246.0,154
"a00018069",0,32,"female",129,48,1,0,"1-2 year","yes",2630.0,122
"a00018070",0,24,"female",91,2,1,1,"< 1 year","no",40308.0,151
"a00018071",0,21,"male",32,36,1,0,"< 1 year","no",2630.0,163
"a00018072",1,31,"male",136,45,1,0,"1-2 year","yes",2630.0,154
"a00018073",0,41,"female",197,47,1,0,"1-2 year","yes",26644.0,154
"a00018074",1,41,"female",259,41,1,0,"1-2 year","yes",37569.0,154
"a00018075",1,43,"female",141,28,1,0,"1-2 year","yes",41317.0,154
"a00018076",0,69,"male",47,28,1,0,"1-2 year","yes",30727.0,122
"a00018077",0,34,"male",27,15,1,1,"1-2 year","no",2630.0,154
"a00018078",0,29,"male",89,30,1,0,"< 1 year","yes",2630.0,154
"a00018079",1,33,"female",21,28,1,0,"< 1 year","yes",43415.0,122
"a00018080",0,44,"male",227,8,1,1,"1-2 year","yes",2630.0,154
"a00018081",0,21,"male",224,36,1,1,"< 1 year","no",25824.0,163
"a00018082",0,45,"male",81,28,1,0,"1-2 year","yes",35552.0,122
"a00018083",0,53,"female",248,28,1,0,"> 2 years","yes",41862.0,122
"a00018084",0,71,"female",274,28,1,1,"1-2 year","no",34239.0,122
"a00018085",0,63,"female",26,28,1,0,"1-2 year","yes",30183.0,122
"a00018086",0,23,"female",283,47,1,0,"< 1 year","yes",32327.0,151
"a00018087",0,33,"female",96,29,1,0,"1-2 year","yes",2630.0,154
"a00018088",0,49,"male",298,35,1,1,"1-2 year","yes",2630.0,154
"a00018089",0,48,"male",94,28,1,0,"> 2 years","yes",40947.0,163
"a00018090",0,66,"male",199,43,1,1,"1-2 year","no",32734.0,154
"a00018091",0,31,"male",37,28,1,1,"< 1 year","no",91323.0,151
"a00018092",0,20,"male",75,8,1,1,"< 1 year","no",21482.0,163
"a00018093",0,23,"male",93,8,1,1,"< 1 year","yes",38556.0,163
"a00018094",0,23,"female",24,37,1,0,"< 1 year","yes",25338.0,151
"a00018095",0,24,"male",85,28,1,0,"1-2 year","yes",2630.0,154
"a00018096",0,27,"female",35,52,1,0,"< 1 year","yes",41957.0,154
"a00018097",0,41,"male",252,51,1,0,"1-2 year","yes",27982.0,163
"a00018098",1,23,"female",106,37,1,0,"< 1 year","yes",32898.0,151
"a00018099",0,21,"female",57,43,1,0,"1-2 year","yes",29400.0,154
"a00018100",1,61,"female",24,28,1,0,"1-2 year","yes",33150.0,122
"a00018101",0,21,"male",92,28,1,0,"< 1 year","yes",53673.0,163
"a00018102",0,36,"male",130,28,1,0,"1-2 year","yes",48506.0,122
"a00018103",0,32,"male",75,28,1,1,"< 1 year","no",39156.0,151
"a00018104",0,48,"male",46,46,1,1,"1-2 year","no",28262.0,154
"a00018105",0,58,"male",49,28,1,0,"1-2 year","yes",36513.0,122
"a00018106",0,32,"male",80,28,1,0,"1-2 year","yes",44464.0,154
"a00018107",1,24,"male",222,30,1,0,"< 1 year","yes",27604.0,154
"a00018108",0,51,"male",87,28,1,0,"1-2 year","yes",41170.0,122
"a00018109",0,23,"male",143,45,1,1,"< 1 year","no",2630.0,151
"a00018110",0,69,"female",221,28,1,0,"1-2 year","yes",52647.0,122
"a00018111",1,43,"female",65,41,1,0,"1-2 year","yes",32540.0,154
"a00018112",1,60,"female",169,28,1,0,"1-2 year","yes",50367.0,122
"a00018113",0,55,"female",116,26,1,1,"1-2 year","no",39176.0,122
"a00018114",0,36,"male",162,28,1,0,"1-2 year","yes",38234.0,122
"a00018115",0,38,"male",195,28,1,1,"1-2 year","no",24529.0,122
"a00018116",0,27,"male",84,30,1,0,"< 1 year","yes",2630.0,163
"a00018117",0,25,"male",228,28,1,1,"< 1 year","no",57673.0,151
"a00018118",1,24,"female",164,47,1,0,"< 1 year","no",37490.0,151
"a00018119",0,29,"female",55,28,1,0,"< 1 year","yes",48353.0,122
"a00018120",0,34,"female",267,28,1,0,"1-2 year","yes",2630.0,163
"a00018121",0,23,"female",255,43,1,1,"< 1 year","no",32255.0,151
"a00018122",0,44,"male",38,46,1,0,"> 2 years","yes",39628.0,154
"a00018123",1,38,"male",56,28,1,0,"1-2 year","yes",52967.0,122
"a00018124",0,26,"female",238,28,1,1,"1-2 year","no",71112.0,163
"a00018125",0,31,"male",122,28,1,0,"1-2 year","yes",33170.0,122
"a00018126",0,65,"male",222,15,1,0,"1-2 year","yes",29465.0,122
"a00018127",0,43,"female",294,38,1,0,"1-2 year","yes",2630.0,163
"a00018128",1,23,"male",201,28,1,0,"< 1 year","yes",35689.0,122
"a00018129",0,49,"male",39,46,1,1,"1-2 year","yes",38910.0,154
"a00018130",1,30,"male",30,28,1,0,"1-2 year","yes",45380.0,163
"a00018131",0,26,"male",107,8,1,1,"< 1 year","no",35947.0,151
"a00018132",0,62,"male",246,28,1,0,"1-2 year","no",50105.0,122
"a00018133",0,48,"male",98,29,1,1,"1-2 year","no",2630.0,122
"a00018134",0,30,"male",90,28,1,0,"< 1 year","yes",47444.0,122
"a00018135",0,79,"male",86,28,1,0,"1-2 year","yes",31952.0,122
"a00018136",0,32,"male",250,28,1,0,"1-2 year","yes",46305.0,154
"a00018137",0,38,"male",112,28,1,1,"1-2 year","no",36744.0,154
"a00018138",1,35,"female",289,29,1,0,"1-2 year","yes",41710.0,154
"a00018139",0,43,"male",193,15,1,0,"1-2 year","yes",2630.0,154
"a00018140",0,22,"female",160,28,1,0,"< 1 year","yes",34804.0,163
"a00018141",1,42,"male",80,41,1,0,"1-2 year","yes",35129.0,163
"a00018142",0,32,"female",266,28,1,0,"1-2 year","yes",42420.0,122
"a00018143",1,30,"male",57,25,1,0,"1-2 year","yes",36640.0,163
"a00018144",0,26,"male",140,13,1,0,"1-2 year","yes",20131.0,122
"a00018145",0,65,"male",297,46,1,0,"1-2 year","yes",25232.0,122
"a00018146",0,35,"male",147,28,1,1,"1-2 year","no",49173.0,122
"a00018147",0,39,"male",143,28,1,0,"1-2 year","yes",37551.0,122
"a00018148",0,29,"male",186,16,1,1,"< 1 year","no",29018.0,151
"a00018149",1,45,"male",64,28,1,0,"1-2 year","yes",56681.0,122
